# bmoe_metrics v1
# model=google_gemma-4-26B-A4B-it-Q4_K_M.gguf arch=gemma4 n_layer=30 n_expert=128 n_expert_used=8 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=4000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
64,256,972.192,120.530,914.366,100425728,72.42,43.782,14.043,66,2539.412,1.000,0,0.26,4000.0,5841.8,5834.6,6.8,550.4,1042.2,134.7,9059.1
65,256,185.241,157.506,118.126,121311232,72.62,52.186,14.928,82,657.037,1.000,0,0.32,4000.0,5831.6,5824.4,6.8,559.8,1042.3,134.8,9046.9
66,256,831.134,422.196,685.928,307675136,72.55,99.729,45.477,121,2496.805,1.000,0,0.47,4000.0,5833.9,5826.7,6.8,558.2,1105.5,204.9,9097.9
67,256,255.475,260.615,155.485,188010496,72.66,71.802,28.188,97,916.215,1.000,0,0.38,4000.0,5852.1,5844.9,6.8,539.0,1114.0,177.4,9106.8
68,256,382.734,243.511,286.294,191459328,72.76,72.632,23.808,74,1302.713,1.000,0,0.29,4000.0,5849.2,5841.9,7.0,542.7,1122.3,138.9,9088.0
69,256,458.584,209.745,374.291,164122624,72.89,64.372,19.922,965,1481.484,1.000,0,3.77,4000.0,5839.6,5832.2,7.0,554.6,1134.4,165.1,9059.4
70,256,193.950,152.389,124.766,115720192,73.09,55.899,13.285,966,663.253,1.000,0,3.77,4000.0,5841.4,5834.1,7.0,553.8,1133.7,155.9,9058.8
71,256,595.338,232.801,509.938,169631744,73.20,64.072,21.328,87,1834.455,1.000,0,0.34,4000.0,5808.7,5801.4,7.0,585.3,1115.8,142.2,9049.9
72,256,203.550,133.641,140.071,111230976,73.39,46.136,17.344,4884,664.325,1.000,0,19.08,4000.0,5830.0,5822.7,7.0,563.8,1114.7,142.9,9067.7
73,256,163.577,114.211,115.632,86663168,73.61,37.221,10.723,78,566.109,1.000,0,0.30,4000.0,5831.9,5824.7,6.8,559.6,1128.0,172.4,9061.4
74,256,206.637,228.342,124.015,173965312,73.70,61.817,20.806,3232,732.220,1.000,0,12.62,4000.0,5851.9,5844.5,7.0,542.8,1136.4,190.0,9066.2
75,256,214.161,255.238,117.987,199405568,73.76,72.276,23.898,1157,755.008,1.000,0,4.52,4000.0,5843.4,5835.9,7.1,548.2,1142.4,206.8,9053.4
76,256,196.320,200.598,117.629,158183424,73.88,59.027,19.664,95,679.261,1.000,0,0.37,4000.0,5836.7,5829.2,7.1,555.8,1147.3,216.3,9039.8
77,256,181.740,153.631,116.565,125009920,74.03,48.023,17.152,92,634.536,1.000,0,0.36,4000.0,5850.9,5843.3,7.1,542.2,1149.1,235.1,9046.0
78,256,1198.350,159.119,1124.371,124284928,74.19,55.050,18.929,87,3594.179,1.000,0,0.34,4000.0,5830.7,5823.7,6.6,561.0,1076.2,123.8,9049.0
79,256,3698.012,113.259,3580.983,87420928,74.38,95.477,21.553,3602,6246.143,1.000,0,14.07,4000.0,4982.7,4977.6,4.6,1410.1,821.1,123.2,8263.2
80,256,1461.248,156.924,1341.619,124301312,74.52,80.334,39.295,28757,3680.086,1.000,0,112.33,4000.0,4886.6,4881.5,4.6,1505.1,856.9,116.1,8181.3
81,256,1324.648,111.105,1243.940,78585856,74.71,47.228,33.479,15862,3635.756,1.000,0,61.96,4000.0,4786.2,4781.2,4.6,1605.2,832.4,112.7,8090.2
82,256,777.039,132.862,652.776,100450304,74.87,96.946,27.318,11118,2417.748,1.000,0,43.43,4000.0,4806.9,4801.9,4.6,1584.0,831.0,130.5,8110.0
83,256,329.994,71.423,271.363,54861824,75.09,44.752,13.880,21401,1057.188,1.000,0,83.60,4000.0,4906.1,4901.0,4.6,1484.8,846.5,160.9,8205.0
84,256,642.942,212.760,418.453,131489792,75.21,191.435,33.053,28725,1717.837,1.000,0,112.21,4000.0,5044.1,5039.1,4.6,1347.2,841.2,129.4,8342.4
85,256,278.953,81.005,235.421,65798144,75.40,23.721,19.811,8814,888.559,1.000,0,34.43,4000.0,5115.9,5110.9,4.6,1276.1,840.5,130.3,8413.8
86,256,756.096,159.368,655.710,114204672,75.54,67.200,33.186,8538,2356.739,1.000,0,33.35,4000.0,5185.2,5180.2,4.6,1205.5,834.3,126.8,8472.8
87,256,1049.533,196.250,828.744,149573632,75.63,181.451,39.338,15310,2579.038,1.000,0,59.80,4000.0,5201.7,5196.6,4.6,1190.0,900.0,180.7,8483.4
88,256,380.102,139.606,281.237,81686528,75.80,80.889,17.976,29763,1179.100,1.000,0,116.26,4000.0,5334.7,5329.7,4.6,1057.8,910.2,129.2,8646.1
89,256,169.340,40.458,139.961,43347968,76.00,18.739,10.640,6579,556.825,1.000,0,25.70,4000.0,5379.3,5374.1,4.8,1010.9,915.2,128.3,8689.7
90,256,232.230,167.903,162.313,121303040,76.12,45.089,24.828,12244,797.744,1.000,0,47.83,4000.0,5488.0,5482.8,4.8,903.8,920.8,134.9,8788.1
91,256,220.762,173.270,146.073,128622592,76.22,39.784,34.905,2048,728.477,1.000,0,8.00,4000.0,5610.8,5605.6,4.8,780.4,929.2,128.7,8902.7
92,256,190.743,69.388,152.935,59973632,76.40,24.737,13.071,6885,627.506,1.000,0,26.89,4000.0,5667.4,5662.2,4.8,723.2,937.7,123.8,8951.1
93,256,286.765,47.275,254.286,45436928,76.58,19.729,12.750,2627,915.517,1.000,0,10.26,4000.0,5713.9,5708.7,4.8,676.7,943.3,140.5,8987.4
94,256,179.567,59.144,147.461,48410624,76.76,17.770,14.335,75,588.952,1.000,0,0.29,4000.0,5759.9,5754.7,4.8,632.0,948.3,131.6,9023.1
95,256,220.248,160.802,148.566,119185408,76.87,41.965,29.718,1148,787.568,1.000,0,4.48,4000.0,5846.5,5841.1,5.0,544.2,955.9,151.5,9100.7
96,256,198.242,115.691,149.909,80216064,77.01,37.776,10.556,90,688.881,1.000,0,0.35,4000.0,5851.1,5845.7,5.0,541.6,959.5,124.5,9098.3
97,256,185.718,119.562,126.243,93863936,77.13,47.133,12.342,94,634.999,1.000,0,0.37,4000.0,5855.2,5849.8,5.0,536.2,963.9,131.1,9097.8
98,256,248.922,268.625,141.301,195063808,77.16,84.797,22.824,125,917.236,1.000,0,0.49,4000.0,5855.9,5850.4,5.1,535.8,974.3,138.8,9087.3
99,256,209.965,197.308,125.645,153092096,77.22,66.230,18.090,118,745.699,1.000,0,0.46,4000.0,5853.6,5848.1,5.1,538.5,978.7,132.5,9080.3
100,256,428.503,154.489,366.478,117952512,77.32,48.002,14.023,84,1362.179,1.000,0,0.33,4000.0,5856.1,5850.5,5.2,534.9,992.6,165.7,9064.7
101,256,255.981,269.563,143.902,196435968,77.34,88.076,24.003,124,968.185,1.000,0,0.48,4000.0,5857.9,5852.3,5.2,534.4,998.8,187.4,9054.7
102,256,284.227,472.450,130.668,349478912,77.21,111.092,42.467,187,1067.177,1.000,0,0.73,4000.0,5860.0,5854.2,5.4,533.8,1001.4,206.4,9046.2
103,256,246.426,324.456,132.590,241254400,77.18,85.614,28.222,113,917.726,1.000,0,0.44,4000.0,5860.4,5854.8,5.2,533.5,1007.3,221.7,9037.2
104,256,279.139,368.707,139.770,270262272,77.14,107.516,31.853,120,1084.621,1.000,0,0.47,4000.0,5861.0,5855.4,5.2,533.0,1019.4,244.2,9025.5
105,256,842.346,110.692,790.633,92356608,77.25,39.005,12.708,80,2514.964,1.000,0,0.31,4000.0,5859.2,5853.5,5.2,533.2,997.5,140.6,9018.6
106,256,218.271,165.810,137.354,138686464,77.32,62.456,18.461,80,767.522,1.000,0,0.31,4000.0,5860.4,5854.7,5.2,533.0,1015.7,154.4,9014.3
107,256,189.508,62.250,146.164,53514240,77.47,36.472,6.872,78,664.221,1.000,0,0.30,4000.0,5859.1,5853.5,5.2,532.6,1022.1,172.2,9005.9
108,256,268.618,262.323,163.129,204410880,77.48,81.407,24.082,101,947.671,1.000,0,0.39,4000.0,5859.3,5853.5,5.4,532.1,1029.9,145.9,8998.4
109,256,235.221,270.653,129.710,213876736,77.48,79.448,26.062,116,858.034,1.000,0,0.45,4000.0,5862.1,5856.3,5.4,531.8,1032.6,165.3,8990.6
110,256,230.427,212.813,132.861,178528256,77.52,74.728,22.838,86,842.037,1.000,0,0.34,4000.0,5853.1,5847.2,5.5,538.8,1033.8,181.4,8980.6
111,256,232.555,271.604,126.184,217542656,77.52,79.745,26.625,95,869.471,1.000,0,0.37,4000.0,5862.2,5856.3,5.5,531.3,1043.4,211.3,8978.6
112,256,213.562,218.174,126.407,166252544,77.56,67.399,19.757,66,765.578,1.000,0,0.26,4000.0,5863.2,5857.3,5.5,530.8,1047.2,236.6,8971.6
113,256,239.578,332.259,128.049,248336384,77.53,82.530,28.999,110,870.224,1.000,0,0.43,4000.0,5861.5,5855.5,5.6,530.5,1056.2,265.9,8964.1
114,256,245.343,226.058,153.390,185126912,77.56,69.018,22.934,79,902.930,1.000,0,0.31,4000.0,5863.7,5857.7,5.6,530.5,1058.0,241.7,8954.4
115,256,248.695,219.994,147.668,155463680,77.61,81.263,19.764,90,927.202,1.000,0,0.35,4000.0,5859.9,5853.9,5.6,531.3,1067.9,263.6,8946.9
116,256,195.449,136.560,129.914,105549824,77.71,52.205,13.330,65,705.656,1.000,0,0.25,4000.0,5861.5,5855.4,5.6,530.7,1074.9,271.7,8941.5
117,256,478.237,245.584,395.615,189239296,77.72,60.164,22.458,93,1416.979,1.000,0,0.36,4000.0,5855.1,5848.9,5.8,536.5,1057.1,206.2,8959.9
118,256,191.969,171.751,127.381,128634880,77.80,48.798,15.789,71,674.202,1.000,0,0.28,4000.0,5847.5,5841.3,5.8,545.0,1049.5,190.9,8954.1
119,256,190.634,165.513,124.168,132841472,77.86,47.009,19.457,76,681.758,1.000,0,0.30,4000.0,5863.7,5857.3,5.9,530.1,1052.0,194.7,8967.4
120,256,213.138,210.189,130.753,158908416,77.90,63.668,18.716,67,781.478,1.000,0,0.26,4000.0,5864.4,5858.1,5.9,529.8,1050.3,207.6,8966.4
121,256,467.481,206.842,382.658,169852928,77.94,62.766,22.056,89,1502.652,1.000,0,0.35,4000.0,5865.0,5858.7,5.9,529.5,1064.5,255.6,9065.8
122,256,180.200,125.305,126.891,94609408,78.03,41.601,11.708,79,611.928,1.000,0,0.31,4000.0,5865.5,5859.2,5.9,529.2,1068.9,270.1,9060.1
123,256,216.736,260.327,124.444,191479808,78.05,69.391,22.901,109,780.585,1.000,0,0.43,4000.0,5863.4,5857.1,5.9,529.2,1063.8,274.5,9056.1
124,256,209.150,118.145,147.887,96845824,78.14,49.544,11.720,66,777.199,1.000,0,0.26,4000.0,5863.1,5856.8,5.9,529.0,1062.1,272.8,9055.6
125,256,209.237,148.161,144.992,111239168,78.21,50.557,13.688,86,746.014,1.000,0,0.34,4000.0,5864.6,5858.3,5.9,528.7,1056.3,267.0,9057.0
