# bmoe_metrics v1
# model=google_gemma-4-26B-A4B-it-Q4_K_M.gguf arch=gemma4 n_layer=30 n_expert=128 n_expert_used=6 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=4000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
103,256,214.624,165.065,137.168,121425920,77.15,62.511,14.944,68,720.721,1.000,0,0.27,4000.0,5864.2,5855.7,8.2,523.9,1059.4,257.2,9165.3
104,256,193.733,68.778,153.371,54870016,77.28,33.313,7.048,54,686.201,1.000,0,0.21,4000.0,5866.1,5857.6,8.2,523.8,1056.6,254.4,9165.6
105,256,240.586,255.067,131.292,184975360,77.26,86.459,22.835,70,845.502,1.000,0,0.27,4000.0,5864.8,5856.4,8.2,523.5,1049.3,247.1,9165.8
106,256,242.167,350.466,119.692,257929216,77.14,91.927,30.548,58,867.094,1.000,0,0.23,4000.0,5864.8,5856.4,8.2,523.3,1045.9,243.7,9166.3
107,256,255.332,235.200,154.929,171286528,77.14,80.461,19.942,82,741.646,1.000,0,0.32,4000.0,5865.2,5856.8,8.2,523.0,1097.5,292.4,9164.6
108,256,264.693,233.746,157.371,167706624,77.14,86.822,20.501,56,994.040,1.000,0,0.22,4000.0,5865.1,5856.5,8.2,523.0,1106.7,284.4,9155.1
109,256,178.572,148.658,119.072,110505984,77.20,47.218,12.281,70,617.124,1.000,0,0.27,4000.0,5867.2,5858.7,8.2,523.0,1094.9,275.9,9151.4
110,256,210.903,138.413,133.757,119222272,77.25,62.246,14.900,60,730.665,1.000,0,0.23,4000.0,5866.3,5857.8,8.2,522.8,1090.7,271.6,9151.6
111,256,216.442,231.593,129.503,175423488,77.23,66.423,20.516,71,760.743,1.000,0,0.28,4000.0,5865.0,5856.5,8.2,522.5,1078.7,234.1,9158.9
112,256,350.328,155.150,285.176,129388544,77.27,49.244,15.908,61,1048.605,1.000,0,0.24,4000.0,5868.4,5859.8,8.4,522.6,1062.5,180.9,9157.9
113,256,872.651,147.772,799.257,119320576,77.33,58.006,15.389,73,2542.614,1.000,0,0.29,4000.0,5859.7,5851.9,7.5,529.8,960.9,126.4,9196.0
114,256,3461.066,55.109,3402.574,53506048,77.45,46.135,12.356,39861,6786.852,1.000,0,155.71,4000.0,5382.2,5376.8,5.1,1005.0,821.9,131.0,8758.7
115,256,814.876,71.336,700.489,61468672,77.57,95.564,18.823,16062,2374.806,1.000,0,62.74,4000.0,5322.6,5317.3,5.0,1061.8,818.4,131.4,8701.3
116,256,852.299,137.099,718.146,104062976,77.63,105.662,28.492,12742,2630.920,1.000,0,49.77,4000.0,5342.0,5336.7,5.0,1045.2,808.2,132.5,8718.7
117,256,301.332,172.509,218.813,131514368,77.67,46.918,35.601,7542,1015.013,1.000,0,29.46,4000.0,5456.4,5451.2,5.0,928.9,808.0,131.3,8834.7
118,256,418.225,173.040,338.020,127160320,77.70,48.161,32.043,7515,1394.402,1.000,0,29.36,4000.0,5556.0,5550.8,5.0,828.0,814.5,150.2,8933.0
119,256,874.443,152.490,735.181,95465472,77.78,118.862,20.400,2194,2536.224,1.000,0,8.57,4000.0,5490.8,5485.7,4.9,896.1,799.2,128.5,8863.7
120,256,1996.650,20.798,1947.126,23076864,77.92,41.795,7.729,3925,4100.929,1.000,0,15.33,4000.0,4963.1,4958.0,4.9,1422.7,760.4,127.6,8325.9
121,256,479.459,135.875,349.857,98951168,77.98,103.178,26.424,3783,1473.140,1.000,0,14.78,4000.0,4999.7,4994.6,4.9,1386.1,757.4,127.4,8363.2
