step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
178,256,287.299,286.377,220.232,222429184,86.86,4.110,62.957
179,256,448.159,750.876,293.208,590331904,86.84,17.365,137.587
180,256,359.357,693.683,212.245,551378944,86.83,22.170,124.942
181,256,284.533,204.973,235.601,159961088,86.88,1.307,47.625
182,256,586.035,429.078,482.905,328482816,86.92,3.256,99.874
183,256,268.560,105.701,238.449,69189632,86.98,3.098,27.013
184,256,661.950,598.013,530.024,448086016,87.01,1.689,130.237
185,256,280.341,350.522,193.722,266342400,87.05,6.172,80.447
186,256,308.184,485.057,195.107,391106560,87.08,3.268,109.809
187,256,276.598,342.358,194.273,272281600,87.14,0.865,81.460
188,256,360.060,662.194,223.442,526991360,87.12,16.873,119.745
189,256,464.462,1151.598,222.561,937947136,86.96,69.433,172.468
190,256,326.530,525.928,218.289,415993856,86.98,5.587,102.654
191,256,296.314,427.148,198.073,339709952,87.02,2.479,95.762
192,256,286.815,398.227,202.575,313200640,87.05,4.812,79.428
193,256,221.376,201.849,172.560,160366592,87.10,4.572,44.243
194,256,329.385,596.845,201.344,475561984,87.11,8.016,120.025
195,256,283.428,428.460,183.354,342859776,87.14,3.978,96.096
196,256,273.159,377.016,191.402,290230272,87.18,1.796,79.962
197,256,223.994,177.996,181.977,131657728,87.23,0.775,41.243
198,256,274.682,315.060,212.809,238039040,87.28,1.618,60.255
199,256,343.942,647.886,210.695,509448192,87.28,11.896,121.351
200,256,344.448,629.697,214.343,502181888,87.29,11.129,118.976
201,256,311.861,499.393,204.519,391356416,87.29,15.179,92.163
202,256,264.495,77.292,245.094,55046144,87.35,0.643,18.758
203,256,530.786,292.870,457.259,211857408,87.38,9.844,63.683
204,256,408.271,117.859,372.412,70639616,87.44,6.739,29.121
205,256,393.304,671.270,258.258,525869056,87.44,8.497,126.548
206,256,294.217,497.333,179.082,389984256,87.45,10.772,104.363
207,256,254.679,313.307,178.368,242794496,87.49,3.149,73.162
208,256,355.215,704.490,223.025,549195776,87.49,14.497,117.693
209,256,378.446,792.786,234.285,630501376,87.47,16.660,127.501
210,256,329.144,580.453,210.536,459001856,87.49,8.641,109.967
211,256,459.735,1056.224,260.480,830226432,87.40,40.907,158.348
212,256,373.266,486.869,269.578,389345280,87.42,10.383,93.304
213,256,666.629,398.200,571.634,284430336,87.45,5.972,89.024
214,256,249.723,230.818,190.152,175149056,87.50,5.580,53.991
215,256,303.929,343.733,242.620,269320192,87.54,2.084,59.225
216,256,227.246,133.664,195.047,101437440,87.59,1.751,30.448
217,256,414.775,190.071,362.088,134012928,87.63,2.374,50.314
218,256,306.751,82.440,287.098,52207616,87.69,0.694,18.958
219,256,604.623,624.088,480.211,474267648,87.71,2.433,121.979
220,256,432.223,700.367,291.146,552923136,87.70,12.225,128.852
221,256,566.002,478.118,474.090,347070464,87.73,1.364,90.547
222,256,453.486,938.147,284.761,738988032,87.69,22.549,146.176
223,256,392.769,712.759,262.164,565850112,87.69,10.021,120.584
224,256,470.906,699.628,333.408,556634112,87.69,8.997,128.502
225,256,267.348,281.227,194.515,212324352,87.74,1.890,70.943
226,256,447.815,517.814,347.041,396689408,87.77,2.543,98.231
227,256,377.470,563.931,256.075,438886400,87.79,8.034,113.360
228,256,457.811,1033.146,265.333,813899776,87.72,36.280,156.198
229,256,353.010,566.018,238.861,433803264,87.74,10.340,103.808
230,256,273.943,347.314,195.402,269148160,87.78,4.264,74.276
231,256,273.671,333.833,199.781,257265664,87.81,3.908,69.982
232,256,228.025,181.288,184.997,142262272,87.85,5.618,37.410
233,256,621.027,457.972,510.320,335093760,87.88,3.160,107.547
234,256,230.507,179.834,188.869,133279744,87.92,1.805,39.833
235,256,219.916,154.860,174.628,118325248,87.96,3.424,41.865
236,256,327.632,170.753,276.888,130379776,87.99,5.773,44.971
237,256,399.541,419.101,293.635,315772928,88.03,1.931,103.974
238,256,370.857,397.102,287.759,311984128,88.06,2.826,80.272
239,256,405.759,826.343,246.701,639483904,88.04,21.680,137.378
240,256,350.808,633.594,223.074,498765824,88.05,7.472,120.262
241,256,218.769,157.943,176.317,123658240,88.08,3.622,38.830
242,256,568.293,514.834,462.495,394022912,88.11,5.098,100.699
243,256,445.815,489.008,328.162,378585088,88.13,5.636,112.017
244,256,564.020,415.566,470.062,315461632,88.16,1.588,92.371
245,256,647.693,578.505,524.346,422621184,88.19,4.075,119.272
246,256,261.272,303.259,188.062,241500160,88.21,4.027,69.184
247,256,323.314,424.694,236.775,318128128,88.26,0.641,85.898
248,256,335.056,387.063,249.386,300179456,88.29,2.069,83.601
249,256,243.046,239.600,182.066,180731904,88.32,4.288,56.692
250,256,349.777,564.839,233.838,447836160,88.33,2.855,113.085
251,256,314.497,422.556,216.302,331616256,88.36,1.551,96.644
252,256,329.868,467.332,223.046,367824896,88.38,2.777,104.046
253,256,436.835,267.509,369.042,192114688,88.41,2.377,65.417
254,256,448.031,221.970,386.141,156966912,88.44,2.480,59.410
255,256,361.619,746.048,221.517,586948608,88.42,12.417,127.685
256,256,374.826,806.743,207.745,635617280,88.39,22.540,144.541
# summary tokens=256 s/tok=0.377 tok/s=2.653 read_MiB=97375.8 io_s=134.25 compute_s/tok=0.271 io_s/tok=0.524 cache_hit_pct=88.4 n_prompt=34 load_s=11.656 prefill_s=4.946 prefill_tps=6.87 stall_s/tok=0.012 mgmt_s/tok=0.094
