step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
195,256,303.638,389.814,221.449,314245120,86.76,3.330,78.859
196,256,289.428,342.860,204.532,292085760,86.80,2.219,82.677
197,256,217.663,168.988,170.598,136101888,86.86,3.004,44.060
198,256,246.737,272.733,174.538,238039040,86.90,1.735,70.464
199,256,315.393,543.139,192.346,499187712,86.90,6.157,116.891
200,256,318.932,552.545,197.631,497004544,86.91,7.493,113.808
201,256,281.283,427.349,176.796,377540608,86.92,7.920,96.567
202,256,235.631,60.890,219.065,49307648,86.98,0.491,16.075
203,256,419.722,294.783,345.055,232550400,87.02,3.847,70.820
204,256,325.342,140.479,284.182,85671936,87.07,6.638,34.522
205,256,693.054,579.881,560.180,477450240,87.08,2.778,130.096
206,256,299.648,439.021,201.763,371474432,87.12,4.470,93.415
207,256,343.151,259.534,273.795,218624000,87.16,1.880,67.477
208,256,335.130,613.139,201.521,561405952,87.16,4.158,129.451
209,256,360.280,688.611,224.502,620318720,87.15,6.190,129.588
210,256,310.109,517.541,194.471,463446016,87.17,3.858,111.781
211,256,411.445,898.141,241.069,850763776,87.09,17.028,153.348
212,256,282.585,412.501,189.721,375123968,87.11,5.115,87.749
213,256,272.123,361.873,176.727,325316608,87.15,2.441,92.956
214,256,229.231,201.792,167.616,169893888,87.19,2.646,58.970
215,256,270.316,319.482,186.283,273358848,87.23,0.912,83.121
216,256,241.164,123.537,205.509,94404608,87.28,1.219,34.437
217,256,553.644,192.758,499.140,141529088,87.33,1.138,53.366
218,256,383.023,101.894,349.029,70234112,87.38,1.347,32.648
219,256,319.100,589.310,188.498,519692288,87.39,2.979,127.623
220,256,334.073,607.258,199.629,555589632,87.38,6.285,128.159
221,256,314.532,425.788,214.727,351264768,87.41,5.336,94.469
222,256,505.351,800.827,343.509,732516352,87.37,11.366,150.476
223,256,686.023,614.689,550.928,537079808,87.37,4.009,131.086
224,256,482.513,615.135,352.299,534491136,87.37,3.022,127.192
225,256,270.416,253.676,204.480,211841024,87.42,1.083,64.852
226,256,306.590,490.942,202.660,419237888,87.43,3.067,100.863
227,256,303.182,490.751,186.484,433631232,87.45,6.620,110.079
228,256,383.837,866.066,204.787,830304256,87.36,25.688,153.362
229,256,310.247,500.480,192.658,447229952,87.38,3.804,113.785
230,256,269.222,320.506,190.469,266964992,87.41,2.652,76.101
231,256,285.830,314.734,211.439,256860160,87.45,2.473,71.918
232,256,497.015,174.837,447.975,133935104,87.49,3.131,45.910
233,256,366.430,407.209,269.368,340910080,87.52,1.981,95.080
234,256,314.906,189.909,260.357,141279232,87.57,1.504,53.046
235,256,471.580,137.298,435.096,107253760,87.61,2.211,34.273
236,256,481.749,153.466,438.982,114536448,87.64,3.389,39.378
237,256,465.652,393.064,365.521,313995264,87.68,2.371,97.760
238,256,383.600,372.287,289.948,308506624,87.71,1.328,92.324
239,256,359.327,680.728,218.110,625745920,87.69,7.514,133.703
240,256,344.967,546.903,223.407,492793856,87.70,5.395,116.165
241,256,222.071,142.281,178.832,123658240,87.74,1.674,41.565
242,256,695.387,487.329,582.352,408727552,87.76,3.597,109.438
243,256,306.096,440.533,199.519,385056768,87.78,2.836,103.741
244,256,306.801,396.344,200.909,339709952,87.82,3.478,102.414
245,256,339.379,483.016,233.117,409366528,87.84,2.635,103.627
246,256,263.202,283.796,181.068,244088832,87.87,3.330,78.804
247,256,303.629,398.357,202.662,335421440,87.91,0.353,100.614
