step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
242,256,769.895,984.170,460.090,691159040,59.24,97.300,212.505
243,256,618.068,913.439,324.784,627830784,59.25,93.478,199.806
244,256,933.811,1352.288,562.262,928903168,59.18,123.045,248.504
245,256,752.029,1018.014,455.650,651608064,59.19,97.587,198.792
246,256,660.231,787.336,391.688,517230592,59.23,87.990,180.553
247,256,765.449,1219.638,393.308,858157056,59.17,131.800,240.340
248,256,619.182,1071.102,249.813,721485824,59.13,138.239,231.130
249,256,666.406,1187.567,269.551,818487296,59.05,146.697,250.159
250,256,709.485,1210.920,309.281,834785280,58.97,150.888,249.316
251,256,595.951,892.363,291.439,588668928,58.98,106.985,197.527
252,256,574.858,715.550,294.576,477548544,59.04,89.955,190.327
253,256,602.916,816.555,316.506,549593088,59.07,89.385,197.025
254,256,562.934,778.215,266.847,509534208,59.12,94.541,201.546
255,256,653.395,960.334,335.749,645804032,59.11,108.695,208.951
256,256,614.193,1068.515,241.552,733913088,59.07,144.125,228.516
# summary tokens=256 s/tok=0.621 tok/s=1.611 read_MiB=155654.2 io_s=235.35 compute_s/tok=0.329 io_s/tok=0.919 cache_hit_pct=59.1 n_prompt=42 load_s=16.608 prefill_s=5.599 prefill_tps=7.50 stall_s/tok=0.110 mgmt_s/tok=0.181
