step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
168,256,160.311,192.529,96.708,151633920,74.57,46.458,17.145
169,256,263.508,548.026,111.826,431603712,74.49,102.704,48.978
170,256,187.848,263.619,103.951,204730368,74.53,59.989,23.908
171,256,254.078,470.670,128.130,367669248,74.49,86.020,39.928
172,256,193.335,304.480,101.948,235855872,74.51,65.618,25.769
173,256,279.633,601.333,115.504,480989184,74.41,111.501,52.629
174,256,202.115,337.219,107.471,264142848,74.42,66.122,28.522
175,256,206.757,355.396,102.562,280952832,74.43,73.468,30.727
176,256,232.624,406.350,114.342,320483328,74.41,81.670,36.612
177,256,185.006,276.810,98.893,212090880,74.45,62.515,23.598
178,256,158.225,158.457,101.579,119697408,74.52,42.689,13.957
179,256,259.372,504.779,114.193,395550720,74.47,101.429,43.750
180,256,250.409,463.447,114.703,369291264,74.43,95.106,40.600
181,256,125.630,93.739,92.281,70078464,74.53,25.523,7.826
182,256,165.671,216.785,97.784,171921408,74.58,49.240,18.648
183,256,111.846,57.439,92.888,38719488,74.70,14.206,4.752
184,256,202.494,325.953,107.204,249827328,74.71,68.535,26.754
185,256,149.354,162.452,95.145,124968960,74.79,40.445,13.764
186,256,171.734,233.278,98.463,180559872,74.83,51.226,22.045
187,256,159.588,177.142,99.696,136912896,74.90,43.928,15.965
188,256,221.366,404.526,112.103,319033344,74.88,75.037,34.226
189,256,368.463,863.691,118.137,697257984,74.68,170.558,79.768
190,256,191.201,303.923,99.757,238755840,74.70,64.216,27.229
191,256,235.716,207.674,164.699,159633408,74.76,51.956,19.061
192,256,165.294,201.473,101.421,156561408,74.81,46.724,17.149
193,256,125.317,95.069,91.290,61267968,74.91,26.874,7.153
194,256,216.941,366.086,114.625,288952320,74.91,70.383,31.933
195,256,178.217,228.827,106.431,176443392,74.95,52.093,19.694
196,256,178.596,211.194,108.531,160677888,75.00,52.160,17.904
197,256,126.807,86.404,94.720,57790464,75.10,25.154,6.933
198,256,148.194,151.213,98.186,113319936,75.17,38.166,11.841
199,256,213.998,348.660,106.901,275791872,75.17,75.604,31.492
200,256,219.104,359.812,117.346,281530368,75.17,71.664,30.094
201,256,184.923,277.775,101.153,217829376,75.20,59.636,24.134
202,256,103.452,36.480,89.954,23764992,75.31,10.371,3.127
203,256,141.412,114.647,98.134,85438464,75.39,33.538,9.741
204,256,116.283,58.021,94.382,39358464,75.49,17.229,4.672
205,256,221.086,386.077,110.871,296484864,75.48,78.083,32.133
206,256,183.539,279.215,102.542,215568384,75.50,56.378,24.619
207,256,162.652,178.162,106.425,128507904,75.56,41.176,15.052
208,256,237.248,444.178,111.394,348598272,75.53,86.684,39.170
209,256,229.714,441.616,103.872,343904256,75.50,87.268,38.575
210,256,211.253,316.376,117.990,241827840,75.51,66.768,26.496
211,256,320.449,728.231,118.035,580976640,75.38,136.270,66.144
212,256,176.949,258.688,97.713,206524416,75.41,57.326,21.910
213,256,173.608,231.266,100.439,179109888,75.45,52.391,20.777
214,256,128.188,105.940,94.419,75411456,75.53,24.994,8.774
215,256,144.489,148.753,96.485,114130944,75.60,35.963,12.041
216,256,114.488,65.060,90.740,43646976,75.69,18.827,4.921
217,256,126.497,73.428,98.772,52457472,75.78,21.506,6.218
218,256,106.021,26.053,94.250,17215488,75.88,9.117,2.655
219,256,206.148,312.167,111.359,242638848,75.89,68.847,25.942
220,256,230.453,442.994,105.071,349003776,75.85,86.020,39.362
221,256,262.437,264.838,180.776,200613888,75.88,60.036,21.624
222,256,300.648,645.354,135.030,514781184,75.78,108.849,56.770
223,256,235.400,410.329,116.432,324599808,75.76,83.854,35.114
224,256,243.461,449.886,111.380,360886272,75.73,91.618,40.463
225,256,148.143,133.755,101.114,98365440,75.79,35.931,11.098
226,256,204.652,318.453,110.768,243449856,75.80,67.248,26.636
227,256,209.789,344.952,114.316,269881344,75.80,66.185,29.288
228,256,338.012,737.836,133.796,590020608,75.68,137.167,67.049
229,256,204.835,321.937,106.700,249360384,75.69,70.041,28.094
230,256,162.255,186.979,102.134,141606912,75.74,43.149,16.972
231,256,168.112,184.511,106.982,142012416,75.78,45.481,15.649
232,256,123.967,86.188,95.900,62484480,75.86,20.968,7.098
