step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
211,256,230.007,147.461,168.718,98430976,57.47,44.647,16.642
212,256,275.089,284.179,164.990,206729216,57.57,75.595,34.503
213,256,361.667,568.872,168.750,384204800,57.57,133.250,59.667
214,256,438.251,808.192,171.827,595869696,57.48,173.553,92.872
215,256,431.446,794.714,175.284,585646080,57.39,166.226,89.936
216,256,332.062,481.328,171.901,324317184,57.43,108.811,51.350
217,256,308.589,358.672,179.439,243486720,57.51,90.312,38.838
218,256,365.593,485.100,202.674,314880000,57.55,115.188,47.731
219,256,279.925,270.972,170.649,187121664,57.65,78.007,31.269
220,256,390.984,671.317,168.933,481124352,57.61,147.001,75.050
221,256,460.195,865.233,176.487,627585024,57.51,185.601,98.108
222,256,303.123,381.681,168.035,258600960,57.58,94.925,40.162
223,256,335.117,415.638,176.527,288329728,57.63,112.517,46.073
224,256,331.782,492.242,164.848,356724736,57.65,111.683,55.250
225,256,312.028,421.666,169.383,291024896,57.70,96.105,46.540
226,256,363.307,564.541,170.186,392384512,57.71,132.403,60.717
227,256,314.960,380.947,173.352,264335360,57.77,99.384,42.224
228,256,415.093,732.616,173.148,521719808,57.72,161.120,80.824
229,256,308.472,392.250,168.214,273117184,57.78,97.114,43.144
230,256,382.452,580.609,184.221,425369600,57.76,131.466,66.765
231,256,350.560,475.458,182.504,312877056,57.80,118.628,49.428
232,256,299.407,392.124,163.597,269467648,57.86,94.139,41.672
233,256,400.008,666.523,176.343,489955328,57.83,147.875,75.790
234,256,356.302,570.913,172.522,405905408,57.82,121.285,62.495
235,256,272.576,256.850,170.652,184381440,57.92,72.436,29.488
236,256,376.993,627.959,174.198,434651136,57.90,134.435,68.361
237,256,335.054,458.747,176.101,322207744,57.94,107.625,51.329
238,256,416.294,716.693,177.002,512741376,57.89,159.839,79.453
239,256,457.958,790.897,203.834,564256768,57.82,166.012,88.112
240,256,322.624,435.064,172.170,292679680,57.87,104.371,46.084
241,256,321.247,445.179,168.317,310595584,57.90,104.526,48.404
242,256,352.507,411.132,208.758,282345472,57.95,101.574,42.175
243,256,322.011,341.427,188.328,240771072,58.02,96.238,37.445
