step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
209,256,220.779,399.130,104.331,323211264,80.60,74.165,42.283
210,256,181.742,275.566,101.474,215801856,80.60,52.276,27.991
211,256,291.078,618.737,105.919,507187200,80.48,120.196,64.963
212,256,177.502,238.846,103.793,188497920,80.49,48.726,24.984
213,256,163.190,183.168,107.825,141201408,80.52,36.570,18.795
214,256,132.162,96.379,100.851,67006464,80.58,21.811,9.501
215,256,140.617,118.107,102.641,85438464,80.64,25.985,11.992
216,256,117.257,50.086,99.710,35647488,80.71,12.059,5.487
217,256,121.320,52.575,102.035,34430976,80.78,13.767,5.517
218,256,109.409,25.965,98.515,17215488,80.86,7.652,3.243
219,256,189.053,284.370,102.547,227684352,80.85,57.412,29.094
220,256,133.315,83.869,104.207,64745472,80.91,19.701,9.407
221,256,162.447,196.694,101.992,148156416,80.94,40.940,19.516
222,256,225.360,417.390,102.238,333004800,80.89,81.631,41.491
223,256,235.009,361.209,127.710,281763840,80.86,70.037,37.262
224,256,484.471,488.605,360.127,299212800,80.83,82.732,41.612
225,256,156.443,120.239,113.955,92221440,80.88,29.841,12.648
226,256,204.536,301.415,111.166,237305856,80.87,62.993,30.376
227,256,209.613,298.575,117.131,236261376,80.86,60.921,31.561
228,256,313.954,662.565,113.371,554373120,80.73,126.600,73.982
229,256,191.041,257.081,112.091,205713408,80.73,51.960,26.991
230,256,142.246,93.557,110.185,69267456,80.78,22.177,9.885
231,256,169.507,158.716,117.580,126652416,80.82,34.785,17.142
232,256,134.693,67.004,113.203,47935488,80.88,14.245,7.245
233,256,174.782,200.783,111.459,157605888,80.90,42.496,20.827
234,256,135.247,74.909,108.853,52457472,80.96,18.678,7.717
235,256,130.328,58.818,110.117,43646976,81.02,13.988,6.222
236,256,128.967,57.423,109.092,40574976,81.08,13.552,6.324
237,256,153.559,141.738,107.885,109264896,81.12,30.774,14.901
238,256,172.831,203.397,113.142,154939392,81.14,38.814,20.875
239,256,211.022,327.111,114.119,261881856,81.12,61.682,35.221
240,256,130.572,64.698,108.786,47529984,81.18,14.782,7.003
241,256,125.453,48.535,107.833,34025472,81.24,11.872,5.747
242,256,186.204,254.593,109.382,203280384,81.25,51.107,25.715
243,256,165.323,150.575,117.002,115175424,81.28,32.653,15.667
244,256,173.960,211.054,111.379,166588416,81.29,41.262,21.320
245,256,151.555,118.358,111.020,79527936,81.34,28.600,11.936
246,256,162.257,175.696,109.173,138129408,81.36,34.588,18.496
247,256,226.062,182.690,175.634,125435904,81.39,32.876,17.552
248,256,153.651,104.540,117.413,71528448,81.44,25.757,10.481
249,256,144.200,101.724,108.762,72339456,81.49,25.603,9.835
250,256,202.285,289.861,118.553,226873344,81.48,53.241,30.491
251,256,133.748,60.656,111.225,40980480,81.54,16.278,6.245
252,256,179.919,231.242,110.425,170938368,81.55,47.065,22.429
253,256,158.483,131.481,114.211,99409920,81.58,30.250,14.022
254,256,132.473,72.950,108.103,52862976,81.64,16.613,7.757
255,256,226.279,385.970,112.275,304312320,81.60,75.230,38.774
256,256,240.104,455.011,107.294,366391296,81.55,87.137,45.672
# summary tokens=256 s/tok=0.229 tok/s=4.367 read_MiB=43391.7 io_s=60.45 compute_s/tok=0.154 io_s/tok=0.236 cache_hit_pct=81.5 n_prompt=34 load_s=11.057 prefill_s=7.578 prefill_tps=4.49 stall_s/tok=0.051 mgmt_s/tok=0.024 cache_resident_MiB=4675.3 cache_budget_MiB=4675.4 cache_resizes=0 spec_recall_pct=-1.0 spec_auto_off=0 spec_read_MiB=0.0 spec_experts=0 spec_useful=0
