step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
246,256,301.679,282.723,184.516,189333504,58.05,85.607,31.556
247,256,364.313,509.326,198.961,340074496,58.07,110.436,54.916
248,256,420.212,660.590,202.637,442019840,58.06,146.549,71.026
249,256,423.269,747.497,184.154,530919424,58.00,152.834,86.280
250,256,437.091,782.753,176.634,581263360,57.93,168.183,92.274
251,256,356.822,547.108,174.407,374865920,57.94,123.458,58.958
252,256,321.493,389.029,176.239,266579968,57.99,101.648,43.606
253,256,349.274,475.889,181.806,332210176,58.02,112.862,54.606
254,256,334.921,447.464,175.013,307290112,58.06,109.134,50.774
255,256,370.485,593.650,170.173,441446400,58.04,129.447,70.865
256,256,417.109,721.172,177.622,513654784,58.00,157.273,82.213
# summary tokens=256 s/tok=0.342 tok/s=2.926 read_MiB=93695.5 io_s=139.31 compute_s/tok=0.158 io_s/tok=0.544 cache_hit_pct=58.0 n_prompt=42 load_s=16.686 prefill_s=5.635 prefill_tps=7.45 stall_s/tok=0.132 mgmt_s/tok=0.052 cache_resident_MiB=1996.4 cache_budget_MiB=2000.0 cache_resizes=0 spec_recall_pct=63.3 spec_auto_off=1 spec_read_MiB=0.0 spec_experts=0 spec_useful=0
