step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms
246,256,295.866,281.068,213.594,189333504,58.04,82.272
247,256,343.111,487.868,232.943,340074496,58.06,110.168
248,256,392.330,632.957,253.860,442019840,58.04,138.470
249,256,424.827,745.401,268.021,530919424,57.99,156.806
250,256,439.820,791.567,275.427,581263360,57.91,164.393
251,256,365.377,547.047,241.699,374865920,57.92,123.678
252,256,319.941,378.725,223.302,266579968,57.98,96.639
253,256,336.886,461.736,229.231,332210176,58.00,107.656
254,256,339.269,443.435,234.268,307290112,58.04,105.001
255,256,397.425,622.296,257.847,441446400,58.03,139.578
256,256,416.512,713.727,267.406,513654784,57.98,149.106
# summary tokens=256 s/tok=0.360 tok/s=2.776 read_MiB=93562.6 io_s=138.21 compute_s/tok=0.237 io_s/tok=0.540 cache_hit_pct=58.0 n_prompt=42 load_s=20.529 prefill_s=5.839 prefill_tps=7.19 stall_s/tok=0.123
